date,name,origin,price,specification
2021-03-23,进口苹果,美国,18.68,纸箱
2021-03-23,进口西梅,智利,35.63,纸箱
2021-03-23,进口西柚,以色列,9.33,纸箱
2021-03-23,进口李,智利,20,纸箱
2021-03-23,进口提子,秘鲁/澳大利亚,22.11,胶箱
2021-03-23,进口橙,美国/埃及,12.65,纸箱
2021-03-23,进口桃,智利,20,纸箱
2020-03-23,进口提子,秘鲁/澳大利亚,22.63,胶箱
2020-03-23,进口橙,美国/埃及,12.06,纸箱
2020-03-23,进口桃,智利,21.11,纸箱
2019-03-23,枇杷,云南/福建,20.83,泡沫箱
2019-03-23,芒果,海南,8.1,筐
2019-03-23,百香果,广西,13.13,泡沫箱
2019-03-23,青枣,福建/广西/广东,7.67,胶箱
2019-03-23,龙眼,海南,21,泡沫箱
2019-03-23,木瓜,海南,5.21,泡沫箱
2019-03-23,火龙果,广东/海南,8.67,胶框
2019-03-23,草莓,云南/辽宁/广东/安徽,13.33,胶箱
2019-03-23,杨桃,广东,4.75,胶框
2019-03-23,番石榴,广东,5.25,纸箱
2019-03-23,圣女果,广西/广东/海南,13.5,胶箱
2019-03-23,桔,广西,6,胶框
2019-03-23,柑,广西,5.2,筐
2019-03-23,奇异果,陕西,13.5,纸箱
2019-03-23,梨,山西,6.71,纸箱
2019-03-23,香梨,新疆,12.92,纸箱
2019-03-23,菠萝蜜,海南,8,个
2027-02-23,番石榴,广东,4.25,纸箱
2027-02-23,圣女果,广西/广东/海南,9,胶箱
2027-02-23,桔,广西,3.67,胶框
2027-02-23,柑,广西,4.4,筐
2027-02-23,奇异果,陕西,14.5,纸箱
2027-02-23,梨,河北/山西,7.11,纸箱
2027-02-23,菠萝,广东/海南,4,筐
2027-02-23,香梨,新疆,12.5,纸箱
2027-02-23,橙,广西/江西/湖南/四川,8.44,胶框
2027-02-23,菠萝蜜,海南,9.7,个
2027-02-23,香蕉,广东/海南,5.1,纸箱
2027-02-23,哈密瓜,海南,8.29,纸箱
2027-02-23,西瓜,广东/海南,5.13,纸箱
2027-02-23,柠檬,四川/广东,10.5,纸箱
2027-02-23,提子,云南/四川,19.17,胶框
2027-02-23,苹果,山东/陕西,8.5,纸箱
2027-02-23,进口椰青,泰国,5.63,纸箱
2027-02-23,进口菠萝,泰国,9.5,纸箱
2027-02-23,进口菠萝蜜,泰国,8.25,纸箱
2027-02-23,进口龙眼,泰国,19.5,特级
2023-03-23,进口榴莲,泰国/越南,65.88,纸箱
2023-03-23,进口龙眼,泰国,19.5,特级
2023-03-23,进口椰子,泰国,12,纸箱
2023-03-23,进口奇异果,希腊,24,纸箱
2023-03-23,进口西梅,智利,35.63,纸箱
2023-03-23,进口蓝莓,秘鲁,57.5,纸箱
2023-03-23,进口牛油果,秘鲁,24,纸箱
2023-03-23,进口苹果,美国,19.21,纸箱
2023-03-23,进口啤梨,智利,14.17,纸箱
2023-03-23,进口李,智利,19.44,纸箱
2023-03-23,进口提子,秘鲁/澳大利亚,22.11,胶箱
2023-03-23,进口橙,美国/埃及,14.41,纸箱
2023-03-23,进口桃,智利,19.44,纸箱
2022-03-23,枇杷,云南/福建,19.33,泡沫箱
2022-03-23,芒果,海南,6.5,筐
2022-03-23,百香果,广西,14,泡沫箱
2022-03-23,青枣,福建/广西/广东,8,胶箱
2022-03-23,龙眼,海南,21.5,泡沫箱
2022-03-23,木瓜,海南,5.5,泡沫箱
2022-03-23,火龙果,广东/海南,8.67,胶框
2023-03-23,圣女果,广西/广东/海南,9.4,胶箱
2023-03-23,桔,广西,4.67,胶框
2023-03-23,柑,广西,5,筐
2023-03-23,香瓜,广西,9.3,纸箱
2023-03-23,奇异果,陕西,15,纸箱
2023-03-23,梨,山西,7.66,纸箱
2023-03-23,香梨,新疆,13.33,纸箱
2023-03-23,菠萝蜜,海南,7.25,个
2023-03-23,苹果,陕西/新疆,8.89,胶箱
2023-03-23,菠萝,广东,3.94,胶框
2023-03-23,香蕉,广东/海南,5.9,纸箱
2023-03-23,西瓜,广东/海南,7.07,纸箱
2023-03-23,柠檬,四川/广东,11,纸箱
2023-03-23,橙,广西/江西/湖南/四川,7.56,胶箱
2023-03-23,提子,云南/四川,20,胶框
2023-03-23,哈密瓜,海南,7.32,纸箱
2023-03-23,进口山竹,泰国/印尼,47.5,特级
2023-03-23,进口菠萝,菲律宾,9.25,纸箱
2023-03-23,进口火龙果,越南,12,纸箱
2023-03-23,进口菠萝蜜,泰国,9,纸箱
2015-03-23,柑,广西,5.4,筐
2015-03-23,奇异果,陕西,12.5,纸箱
2015-03-23,梨,山西,6.95,纸箱
2015-03-23,香梨,新疆,11.25,纸箱
2015-03-23,菠萝蜜,海南,6.25,个
2015-03-23,苹果,陕西/新疆,7.33,胶箱
2015-03-23,菠萝,广东,4.46,胶框
2015-03-23,香蕉,广东/海南,5.65,纸箱
2015-03-23,西瓜,广东/海南,6.64,纸箱
2015-03-23,柠檬,四川/广东,10.5,纸箱
2015-03-23,橙,广西/江西/湖南/四川,7.11,胶箱
2015-03-23,提子,云南/四川,18.33,胶框
2015-03-23,哈密瓜,海南,9.36,纸箱
2015-03-23,进口山竹,泰国/印尼,39.38,特级
2015-03-23,进口菠萝,菲律宾,9,纸箱
2015-03-23,进口火龙果,越南,10.75,纸箱
2015-03-23,进口菠萝蜜,泰国,8.25,纸箱
2015-03-23,进口榴莲,泰国/越南,66.47,纸箱
2015-03-23,进口龙眼,泰国,21.5,特级
2015-03-23,进口椰子,泰国,12.67,纸箱
2022-03-23,草莓,云南/辽宁/广东/安徽,11.67,胶箱
2022-03-23,杨桃,广东,5.75,胶框
2022-03-23,番石榴,广东,5.75,纸箱
2022-03-23,圣女果,广西/广东/海南,10,胶箱
2022-03-23,桔,广西,5,胶框
2022-03-23,柑,广西,5.2,筐
2022-03-23,奇异果,陕西,15.5,纸箱
2022-03-23,香瓜,广西,9.2,纸箱
2022-03-23,梨,山西,7.63,纸箱
2022-03-23,香梨,新疆,12.5,纸箱
2022-03-23,菠萝蜜,海南,6.75,个
2022-03-23,苹果,陕西,8.72,胶箱
2022-03-23,菠萝,广东,3.83,胶框
2022-03-23,香蕉,广东/海南,5.6,纸箱
2022-03-23,西瓜,广东/海南,7.32,纸箱
2022-03-23,柠檬,四川/广东,12,纸箱
2022-03-23,橙,广西/江西/湖南/四川,7.56,胶箱
2022-03-23,提子,云南/四川,19.17,胶框
2022-03-23,哈密瓜,海南,7.14,纸箱
2022-03-23,进口山竹,泰国/印尼,46.25,特级
2025-03-23,进口蓝莓,秘鲁,55,纸箱
2025-03-23,进口苹果,美国,20.53,纸箱
2025-03-23,进口啤梨,智利,12.5,纸箱
2025-03-23,进口李,智利,17.22,纸箱
2025-03-23,进口提子,秘鲁/澳大利亚,24.21,胶箱
2025-03-23,进口橙,美国/埃及,15.59,纸箱
2025-03-23,进口桃,智利,17.78,纸箱
2024-03-23,枇杷,云南/福建,15.67,泡沫箱
2024-03-23,芒果,海南,7,筐
2024-03-23,桑葚,广东,13.33,筐
2024-03-23,青枣,福建/广西/广东,8,胶箱
2024-03-23,龙眼,海南,21.75,泡沫箱
2024-03-23,木瓜,海南,5.21,泡沫箱
2024-03-23,火龙果,广东/海南,8,胶框
2024-03-23,草莓,云南/辽宁/广东/安徽,13.33,胶箱
2024-03-23,杨桃,广东,5.5,胶框
2024-03-23,番石榴,广东,5.5,纸箱
2024-03-23,圣女果,广西/广东/海南,10.2,胶箱
2024-03-23,桔,广西,4.33,胶框
2024-03-23,柑,广西,5.2,筐
2014-03-23,圣女果,广西/广东/海南,12.2,胶箱
2014-03-23,桔,广西,6.33,胶框
2014-03-23,柑,广西,5.4,筐
2014-03-23,梨,山西,6.84,纸箱
2014-03-23,奇异果,陕西,13.6,纸箱
2014-03-23,香梨,新疆,12.5,纸箱
2014-03-23,菠萝蜜,海南,6.25,个
2014-03-23,苹果,陕西/新疆,8.28,胶箱
2014-03-23,菠萝,广东,4.4,胶框
2014-03-23,香蕉,广东/海南,5.8,纸箱
2014-03-23,西瓜,广东/海南,6.71,纸箱
2014-03-23,柠檬,四川/广东,10.5,纸箱
2014-03-23,橙,广西/江西/湖南/四川,7.33,胶箱
2014-03-23,提子,云南/四川,17.5,胶框
2014-03-23,哈密瓜,海南,9.57,纸箱
2014-03-23,进口山竹,泰国/印尼,38.75,特级
2014-03-23,进口火龙果,越南,11,纸箱
2014-03-23,进口菠萝,菲律宾,8.75,纸箱
2014-03-23,进口榴莲,泰国/越南,65.88,纸箱
2014-03-23,进口龙眼,泰国,21.5,特级
2026-03-23,进口苹果,美国,20.79,纸箱
2026-03-23,进口啤梨,智利,12.5,纸箱
2026-03-23,进口李,智利,17.22,纸箱
2026-03-23,进口提子,秘鲁/澳大利亚,24.47,胶箱
2026-03-23,进口橙,美国/埃及,15.88,纸箱
2026-03-23,进口桃,智利,17.78,纸箱
2025-03-23,枇杷,云南/福建,15,泡沫箱
2025-03-23,芒果,海南,7.25,筐
2025-03-23,桑葚,广东,12.5,筐
2025-03-23,青枣,福建/广西/广东,8.33,胶箱
2025-03-23,龙眼,海南,22.25,泡沫箱
2025-03-23,木瓜,海南,5.07,泡沫箱
2025-03-23,火龙果,广东/海南,8,胶框
2025-03-23,草莓,云南/辽宁/广东/安徽,11.67,胶箱
2025-03-23,杨桃,广东,5.25,胶框
2025-03-23,番石榴,广东,5.25,纸箱
2025-03-23,圣女果,广西/广东/海南,10,胶箱
2025-03-23,桔,广西,4.67,胶框
2025-03-23,柑,广西,5.4,筐
2025-03-23,香瓜,广西,9,纸箱
2024-03-23,香瓜,广西,9.5,纸箱
2024-03-23,苹果,陕西,8.5,胶箱
2024-03-23,奇异果,陕西,15.5,纸箱
2024-03-23,梨,山西,7.11,纸箱
2024-03-23,香梨,新疆,13.33,纸箱
2024-03-23,菠萝蜜,海南,8.1,个
2024-03-23,菠萝,广东,3.49,胶框
2024-03-23,香蕉,广东/海南,5,纸箱
2024-03-23,西瓜,广东/海南,6.93,纸箱
2024-03-23,柠檬,四川/广东,10.5,纸箱
2024-03-23,橙,广西/江西/湖南/四川,7.78,胶箱
2024-03-23,提子,云南/四川,18.33,胶框
2024-03-23,哈密瓜,海南,7.93,纸箱
2024-03-23,进口山竹,泰国/印尼,46.25,特级
2024-03-23,进口菠萝,菲律宾,9,纸箱
2024-03-23,进口火龙果,越南,12,纸箱
2024-03-23,进口菠萝蜜,泰国,9,纸箱
2024-03-23,进口榴莲,泰国/越南,64.71,纸箱
2024-03-23,进口龙眼,泰国,20,特级
2024-03-23,进口椰子,泰国,11.67,纸箱
2026-03-23,奇异果,陕西,15.5,纸箱
2026-03-23,梨,山西,6.84,纸箱
2026-03-23,香梨,新疆,13.33,纸箱
2026-03-23,菠萝蜜,海南,9,个
2026-03-23,菠萝,广东,3.71,胶框
2026-03-23,香蕉,广东/海南,4.85,纸箱
2026-03-23,西瓜,广东/海南,6.79,纸箱
2026-03-23,柠檬,四川/广东,10.25,纸箱
2026-03-23,橙,广西/江西/湖南/四川,8.22,胶箱
2026-03-23,提子,云南/四川,18.33,胶框
2026-03-23,哈密瓜,海南,8.39,纸箱
2026-03-23,进口山竹,泰国/印尼,46.25,特级
2026-03-23,进口菠萝,菲律宾,9.25,纸箱
2026-03-23,进口火龙果,越南,12,纸箱
2026-03-23,进口榴莲,泰国/越南,63.68,纸箱
2026-03-23,进口龙眼,泰国,20.5,特级
2026-03-23,进口椰子,泰国,11.83,纸箱
2026-03-23,进口牛油果,秘鲁,24,纸箱
2026-03-23,进口西梅,智利,32.5,纸箱
2026-03-23,进口蓝莓,秘鲁,56.25,纸箱
2027-03-23,进口啤梨,智利,12.08,纸箱
2027-03-23,进口李,智利,16.67,纸箱
2027-03-23,进口提子,秘鲁/澳大利亚,25.26,胶箱
2027-03-23,进口橙,美国/埃及,16.76,纸箱
2027-03-23,进口桃,智利,17.22,纸箱
2026-03-23,枇杷,云南/福建,16.17,泡沫箱
2026-03-23,芒果,海南,7.25,筐
2026-03-23,桑葚,广东,12.5,筐
2026-03-23,青枣,福建/广西/广东,8.33,胶箱
2026-03-23,龙眼,海南,22.25,泡沫箱
2026-03-23,木瓜,海南,5.07,泡沫箱
2026-03-23,火龙果,广东/海南,8,胶框
2026-03-23,草莓,云南/辽宁/广东/安徽,12.5,胶箱
2026-03-23,杨桃,广东,5.25,胶框
2026-03-23,番石榴,广东,5.25,纸箱
2026-03-23,圣女果,广西/广东/海南,10.2,胶箱
2026-03-23,桔,广西,4.67,胶框
2026-03-23,柑,广西,5.4,筐
2026-03-23,香瓜,广西,9,纸箱
2026-03-23,苹果,陕西,8.47,胶箱
2028-03-23,进口李,智利,16.11,纸箱
2028-03-23,进口提子,秘鲁/澳大利亚,26.32,胶箱
2028-03-23,进口橙,美国/埃及,16.18,纸箱
2028-03-23,进口桃,智利,16.11,纸箱
2027-03-23,枇杷,云南/福建,15,泡沫箱
2027-03-23,芒果,海南,7.5,筐
2027-03-23,桑葚,广东,12.92,筐
2027-03-23,青枣,福建/广西/广东,8.67,胶箱
2027-03-23,龙眼,海南,22.75,泡沫箱
2027-03-23,木瓜,海南,5.14,泡沫箱
2027-03-23,火龙果,广东/海南,8.33,胶框
2027-03-23,草莓,云南/辽宁/广东/安徽,13.67,胶箱
2027-03-23,杨桃,广东,5.25,胶框
2027-03-23,番石榴,广东,5.38,纸箱
2027-03-23,圣女果,广西/广东/海南,11.2,胶箱
2027-03-23,桔,广西,4.5,胶框
2027-03-23,柑,广西,5.2,筐
2027-03-23,香瓜,广西,8.75,纸箱
2027-03-23,苹果,陕西/新疆,8.28,胶箱
2027-03-23,奇异果,陕西,16,纸箱
2024-03-23,进口奇异果,希腊,25,纸箱
2024-03-23,进口西梅,智利,34.38,纸箱
2024-03-23,进口蓝莓,秘鲁,57.5,纸箱
2024-03-23,进口牛油果,秘鲁,24,纸箱
2024-03-23,进口苹果,美国,19.74,纸箱
2024-03-23,进口啤梨,智利,13.33,纸箱
2024-03-23,进口李,智利,18.33,纸箱
2024-03-23,进口提子,秘鲁/澳大利亚,23.16,胶箱
2024-03-23,进口橙,美国/埃及,15,纸箱
2024-03-23,进口桃,智利,18.33,纸箱
2023-03-23,枇杷,云南/福建,16.67,泡沫箱
2023-03-23,芒果,海南,6.7,筐
2023-03-23,桑葚,广东,11.67,筐
2023-03-23,青枣,福建/广西/广东,7.67,胶箱
2023-03-23,龙眼,海南,22,泡沫箱
2023-03-23,木瓜,海南,5.57,泡沫箱
2023-03-23,火龙果,广东/海南,8.33,胶框
2023-03-23,草莓,云南/辽宁/广东/安徽,12,胶箱
2023-03-23,杨桃,广东,5.5,胶框
2023-03-23,番石榴,广东,5.5,纸箱
2029-03-23,西瓜,广东/海南,7.07,纸箱
2029-03-23,柠檬,四川/广东,9.5,纸箱
2029-03-23,橙,广西/江西/湖南/四川,8.09,胶箱
2029-03-23,哈密瓜,海南,8.46,纸箱
2029-03-23,进口山竹,泰国/印尼,43.13,特级
2029-03-23,进口菠萝,菲律宾,9.5,纸箱
2029-03-23,进口火龙果,越南,14,纸箱
2029-03-23,进口菠萝蜜,泰国,10,纸箱
2029-03-23,进口榴莲,泰国/越南,61.47,纸箱
2029-03-23,进口龙眼,泰国,21,特级
2029-03-23,进口椰子,泰国,12,纸箱
2029-03-23,进口奇异果,希腊,30,纸箱
2029-03-23,进口西梅,智利,26.88,纸箱
2029-03-23,进口蓝莓,秘鲁,52.5,纸箱
2029-03-23,进口牛油果,秘鲁,23,纸箱
2029-03-23,进口西柚,以色列,9.33,纸箱
2029-03-23,进口苹果,美国,21.32,纸箱
2029-03-23,进口啤梨,智利,10.83,纸箱
2029-03-23,进口李,智利,16.11,纸箱
2029-03-23,进口提子,秘鲁/澳大利亚,26.32,胶箱
2028-03-23,香梨,新疆,12.5,纸箱
2028-03-23,菠萝蜜,海南,9,个
2028-03-23,菠萝,广东,3.71,胶框
2028-03-23,香蕉,广东/海南,4.5,纸箱
2028-03-23,西瓜,广东/海南,7.5,纸箱
2028-03-23,提子,云南/四川,20,胶框
2028-03-23,橙,广西/江西/湖南/四川,8.4,胶箱
2028-03-23,哈密瓜,海南,8,纸箱
2028-03-23,进口山竹,泰国/印尼,45,特级
2028-03-23,进口菠萝,菲律宾,9.5,纸箱
2028-03-23,进口火龙果,越南,13,纸箱
2028-03-23,进口榴莲,泰国/越南,61.76,纸箱
2028-03-23,进口龙眼,泰国,21,特级
2028-03-23,进口椰子,泰国,11.67,纸箱
2028-03-23,进口西梅,智利,29.38,纸箱
2028-03-23,进口蓝莓,秘鲁,55,纸箱
2028-03-23,进口牛油果,秘鲁,22,纸箱
2028-03-23,进口西柚,以色列,9.33,纸箱
2028-03-23,进口苹果,美国,21.58,纸箱
2028-03-23,进口啤梨,智利,11.25,纸箱
2029-03-23,百香果,广西,11.5,泡沫箱
2029-03-23,青枣,福建/广西/广东,9,胶箱
2029-03-23,龙眼,海南,21.25,泡沫箱
2029-03-23,木瓜,海南,5.21,泡沫箱
2029-03-23,火龙果,广东/海南,10.33,胶框
2029-03-23,草莓,云南/辽宁/广东/安徽,16.67,胶箱
2029-03-23,杨桃,广东,6,胶框
2029-03-23,番石榴,广东,6.5,纸箱
2029-03-23,圣女果,广西/广东/海南,13,胶箱
2029-03-23,桔,广西,4.33,胶框
2029-03-23,柑,广西,5.4,筐
2029-03-23,香瓜,广西,8.8,纸箱
2029-03-23,奇异果,陕西,16,纸箱
2029-03-23,苹果,陕西/新疆,7.61,胶箱
2029-03-23,香梨,新疆,13.33,纸箱
2029-03-23,梨,山西,6.32,纸箱
2029-03-23,提子,云南/四川,20.83,胶框
2029-03-23,菠萝蜜,海南,8,个
2029-03-23,菠萝,广东,3.94,胶框
2029-03-23,香蕉,广东/海南,4.75,纸箱
2025-03-23,苹果,陕西,8.31,胶箱
2025-03-23,奇异果,陕西,15,纸箱
2025-03-23,梨,山西,6.84,纸箱
2025-03-23,香梨,新疆,13.33,纸箱
2025-03-23,菠萝蜜,海南,9,个
2025-03-23,菠萝,广东,3.63,胶框
2025-03-23,香蕉,广东/海南,4.75,纸箱
2025-03-23,西瓜,广东/海南,6.79,纸箱
2025-03-23,柠檬,四川/广东,10,纸箱
2025-03-23,橙,广西/江西/湖南/四川,8.22,胶箱
2025-03-23,提子,云南/四川,18.33,胶框
2025-03-23,哈密瓜,海南,8.21,纸箱
2025-03-23,进口山竹,泰国/印尼,46.25,特级
2025-03-23,进口菠萝,菲律宾,9,纸箱
2025-03-23,进口火龙果,越南,12,纸箱
2025-03-23,进口榴莲,泰国/越南,64.12,纸箱
2025-03-23,进口龙眼,泰国,20.5,特级
2025-03-23,进口椰子,泰国,11.67,纸箱
2025-03-23,进口牛油果,秘鲁,24,纸箱
2025-03-23,进口西梅,智利,33.13,纸箱
2031-03-23,进口菠萝蜜,泰国,10,纸箱
2031-03-23,进口榴莲,泰国/越南,60.88,纸箱
2031-03-23,进口龙眼,泰国,21,特级
2031-03-23,进口椰子,泰国,12,纸箱
2031-03-23,进口西梅,智利,23.13,纸箱
2031-03-23,进口蓝莓,秘鲁,52.5,纸箱
2031-03-23,进口牛油果,秘鲁,22,纸箱
2031-03-23,进口西柚,以色列,9.67,纸箱
2031-03-23,进口苹果,美国,20.53,纸箱
2031-03-23,进口啤梨,智利,10.42,纸箱
2031-03-23,进口李,智利,16.11,纸箱
2031-03-23,进口提子,秘鲁/澳大利亚,26.32,胶箱
2031-03-23,进口橙,美国/埃及,15,纸箱
2031-03-23,进口桃,智利,15,纸箱
2030-03-23,枇杷,云南/福建,13.33,泡沫箱
2030-03-23,芒果,海南,7.2,筐
2030-03-23,百香果,广西,11.75,泡沫箱
2030-03-23,青枣,福建/广西/广东,8.67,胶箱
2030-03-23,龙眼,海南,21.5,泡沫箱
2030-03-23,木瓜,海南,5.29,泡沫箱
2031-03-23,圣女果,广西/广东/海南,12,胶箱
2031-03-23,桃,山东,18.89,纸箱
2031-03-23,柑,广西,6,筐
2031-03-23,香瓜,广西,8.7,纸箱
2031-03-23,奇异果,陕西,17,纸箱
2031-03-23,苹果,陕西/新疆,8.11,胶箱
2031-03-23,梨,山西,6.47,纸箱
2031-03-23,香梨,新疆,14.42,纸箱
2031-03-23,提子,云南/新疆,19.17,胶框
2031-03-23,菠萝蜜,海南,8,个
2031-03-23,菠萝,广东,3.91,胶框
2031-03-23,香蕉,广东/海南,5.5,纸箱
2031-03-23,西瓜,广东/海南,7,纸箱
2031-03-23,柠檬,四川/广东,9,纸箱
2031-03-23,橙,广西/江西/湖南/四川,8.62,胶箱
2031-03-23,哈密瓜,海南,7.5,纸箱
2031-03-23,进口菠萝,菲律宾,9.5,纸箱
2031-03-23,进口山竹,泰国/印尼,40,特级
2031-03-23,进口泰柚,泰国,12.11,纸箱
2031-03-23,进口火龙果,越南,14.5,纸箱
2030-03-23,火龙果,广东/海南,11,胶框
2030-03-23,草莓,云南/辽宁/广东/安徽,18.33,胶箱
2030-03-23,杨桃,广东,6,胶框
2030-03-23,番石榴,广东,7,纸箱
2030-03-23,圣女果,广西/广东/海南,13,胶箱
2030-03-23,桃,山东,18.33,纸箱
2030-03-23,柑,广西,5.6,筐
2030-03-23,香瓜,广西,8.5,纸箱
2030-03-23,奇异果,陕西,16,纸箱
2030-03-23,苹果,陕西/新疆,8.17,胶箱
2030-03-23,香梨,新疆,13.75,纸箱
2030-03-23,梨,山西,6.21,纸箱
2030-03-23,提子,云南/四川,20.83,胶框
2030-03-23,菠萝蜜,海南,7,个
2030-03-23,菠萝,广东,4,胶框
2030-03-23,香蕉,广东/海南,5,纸箱
2030-03-23,西瓜,广东/海南,7.07,纸箱
2030-03-23,柠檬,四川/广东,9,纸箱
2030-03-23,橙,广西/江西/湖南/四川,8.22,胶箱
2030-03-23,哈密瓜,海南,8.21,纸箱
2001-04-23,桃,山东,18.33,纸箱
2001-04-23,梨,山西,6.47,纸箱
2001-04-23,苹果,陕西/新疆,8.28,胶箱
2001-04-23,奇异果,陕西,16,纸箱
2001-04-23,香梨,新疆,14.58,纸箱
2001-04-23,提子,云南/新疆,18.33,胶框
2001-04-23,菠萝蜜,海南,9,个
2001-04-23,菠萝,广东,4,胶框
2001-04-23,香蕉,广东/海南,5,纸箱
2001-04-23,西瓜,广东/海南,6.57,纸箱
2001-04-23,柠檬,四川/广东,8.7,纸箱
2001-04-23,橙,广西/江西/湖南/四川,8.67,胶箱
2001-04-23,哈密瓜,海南,7.18,纸箱
2001-04-23,进口山竹,泰国/印尼,40,特级
2001-04-23,进口菠萝,菲律宾,9.5,纸箱
2001-04-23,进口火龙果,越南,15.5,纸箱
2001-04-23,进口泰柚,泰国,11.58,纸箱
2001-04-23,进口榴莲,泰国/越南,60,纸箱
2001-04-23,进口龙眼,泰国,21,特级
2001-04-23,进口椰子,泰国,12,纸箱
2022-03-23,进口菠萝,菲律宾,9.5,纸箱
2022-03-23,进口火龙果,越南,12,纸箱
2022-03-23,进口菠萝蜜,泰国,8.5,纸箱
2022-03-23,进口榴莲,泰国/越南,67.65,纸箱
2022-03-23,进口龙眼,泰国,20.25,特级
2022-03-23,进口椰子,泰国,12,纸箱
2022-03-23,进口西梅,智利,35,纸箱
2022-03-23,进口西柚,以色列,9,纸箱
2022-03-23,进口蓝莓,秘鲁,57.5,纸箱
2022-03-23,进口牛油果,秘鲁,23,纸箱
2022-03-23,进口苹果,美国,18.95,纸箱
2022-03-23,进口啤梨,智利,13.33,纸箱
2022-03-23,进口李,智利,18.89,纸箱
2022-03-23,进口提子,秘鲁/澳大利亚,22.11,胶箱
2022-03-23,进口橙,美国/埃及,13.82,纸箱
2022-03-23,进口桃,智利,19.44,纸箱
2021-03-23,枇杷,云南/福建,20.33,泡沫箱
2021-03-23,芒果,海南,7,筐
2021-03-23,百香果,广西,13.5,泡沫箱
2021-03-23,青枣,福建/广西/广东,7.67,胶箱
2001-04-23,进口蓝莓,秘鲁,55,纸箱
2001-04-23,进口牛油果,秘鲁,22,纸箱
2001-04-23,进口西柚,以色列,9.33,纸箱
2001-04-23,进口西梅,智利,21.88,纸箱
2001-04-23,进口苹果,美国,20,纸箱
2001-04-23,进口啤梨,智利,10.83,纸箱
2001-04-23,进口李,智利,16.11,纸箱
2001-04-23,进口提子,秘鲁/澳大利亚,26.32,胶箱
2001-04-23,进口橙,美国/埃及,15,纸箱
2001-04-23,进口桃,智利,15.56,纸箱
2031-03-23,枇杷,云南/福建,14.17,泡沫箱
2031-03-23,芒果,海南,7,筐
2031-03-23,百香果,广西,11.25,泡沫箱
2031-03-23,青枣,福建/广西/广东,9.33,胶箱
2031-03-23,龙眼,海南,21,泡沫箱
2031-03-23,木瓜,海南,5.21,泡沫箱
2031-03-23,火龙果,广东/海南,11.33,胶框
2031-03-23,草莓,云南/辽宁/广东/安徽,18.33,胶箱
2031-03-23,杨桃,广东,6.25,胶框
2031-03-23,番石榴,广东,6.75,纸箱
2002-04-23,奇异果,陕西,16.7,纸箱
2002-04-23,香梨,新疆,15,纸箱
2002-04-23,提子,云南/新疆,18.33,胶框
2002-04-23,菠萝蜜,海南,9,个
2002-04-23,菠萝,广东,4.14,胶框
2002-04-23,香蕉,广东/海南,5,纸箱
2002-04-23,西瓜,广东/海南,6.79,纸箱
2002-04-23,柠檬,四川/广东,9,纸箱
2002-04-23,橙,广西/江西/湖南/四川,8.78,胶箱
2002-04-23,哈密瓜,海南,7.32,纸箱
2002-04-23,进口山竹,泰国/印尼,40,特级
2002-04-23,进口菠萝,菲律宾,10,纸箱
2002-04-23,进口火龙果,越南,14.75,纸箱
2002-04-23,进口泰柚,泰国,11.58,纸箱
2002-04-23,进口榴莲,泰国/越南,59.85,纸箱
2002-04-23,进口龙眼,泰国,21,特级
2002-04-23,进口椰子,泰国,12.17,纸箱
2002-04-23,进口蓝莓,秘鲁,57.5,纸箱
2002-04-23,进口牛油果,秘鲁,22.5,纸箱
2002-04-23,进口西柚,以色列,9.5,纸箱
2003-04-23,提子,云南/新疆,17.5,胶框
2003-04-23,菠萝蜜,海南,8.5,个
2003-04-23,菠萝,广东,4.06,胶框
2003-04-23,香蕉,广东/海南,5,纸箱
2003-04-23,西瓜,广东/海南,6.5,纸箱
2003-04-23,柠檬,四川/广东,8.7,纸箱
2003-04-23,橙,广西/江西/湖南/四川,8.44,胶箱
2003-04-23,哈密瓜,海南,7.18,纸箱
2003-04-23,进口山竹,泰国/印尼,40.63,特级
2003-04-23,进口菠萝,菲律宾,10.5,纸箱
2003-04-23,进口火龙果,越南,14,纸箱
2003-04-23,进口榴莲,泰国/越南,57.94,纸箱
2003-04-23,进口龙眼,泰国,20,特级
2003-04-23,进口椰子,泰国,11.33,纸箱
2003-04-23,进口桃,智利,15.56,纸箱
2003-04-23,进口蓝莓,秘鲁,55,纸箱
2003-04-23,进口牛油果,秘鲁,23,纸箱
2003-04-23,进口西梅,智利,21.25,纸箱
2003-04-23,进口苹果,美国,19.74,纸箱
2003-04-23,进口奇异果,希腊,28,纸箱
2004-04-23,进口橙,美国/埃及,14.41,纸箱
2004-04-23,进口啤梨,智利,10.83,纸箱
2003-04-23,枇杷,云南/福建,14.33,泡沫箱
2003-04-23,芒果,海南,6.5,筐
2003-04-23,百香果,广西,12,泡沫箱
2003-04-23,青枣,福建/广西/广东,9.33,胶箱
2003-04-23,龙眼,海南,21,泡沫箱
2003-04-23,木瓜,海南,5.36,泡沫箱
2003-04-23,火龙果,广东/海南,11.33,胶框
2003-04-23,草莓,云南/辽宁/广东/安徽,20,胶箱
2003-04-23,杨桃,广东,5.75,胶框
2003-04-23,番石榴,广东,5.75,纸箱
2003-04-23,圣女果,广西/广东/海南,11,胶箱
2003-04-23,柑,广西,6,筐
2003-04-23,香瓜,广西,7,纸箱
2003-04-23,桃,山东,17.78,纸箱
2003-04-23,奇异果,陕西,16,纸箱
